date,price
2010-08-08,1013
2010-08-09,1008
2010-08-10,1005
2010-08-11,997
2010-08-12,997
2010-08-13,998
2010-08-14,1000
2010-08-15,1000
2010-08-16,1000
2010-08-17,998
2010-08-18,998
2010-08-19,993
2010-08-20,993
2010-08-21,996
2010-08-22,1005
2010-08-23,1021
2010-08-24,1032
2010-08-25,1056
2010-08-26,1094
2010-08-27,1080
2010-08-28,1080
2010-08-29,1048
2010-08-30,1010
2010-08-31,992
2010-09-01,992
2010-09-02,990
2010-09-03,1007
2010-09-04,1040
2010-09-05,1014
2010-09-06,1014
2010-09-07,1012
2010-09-08,1012
2010-09-09,1020
2010-09-10,1026
2010-09-11,1031
2010-09-12,1038
2010-09-13,1041
2010-09-14,1030
2010-09-15,1030
2010-09-16,1020
2010-09-17,1020
2010-09-18,1037
2010-09-19,1037
2010-09-20,1038
2010-09-21,1038
2010-09-22,1033
2010-09-23,1033
2010-09-24,1025
2010-09-25,1015
2010-09-26,1007
2010-09-27,1012
2010-09-28,1012
2010-09-29,1012
2010-09-30,1013
2010-10-01,1013
2010-10-02,1010
2010-10-03,1008
2010-10-04,1005
2010-10-05,1002
2010-10-06,999
2010-10-07,1005
2010-10-08,1015
2010-10-09,1015
2010-10-10,1010
2010-10-11,1007
2010-10-12,1007
2010-10-13,1005
2010-10-14,1006
2010-10-15,1013
2010-10-16,1013
2010-10-17,1016
2010-10-18,1015
2010-10-19,1010
2010-10-20,1010
2010-10-21,1006
2010-10-22,1006
2010-10-23,1003
2010-10-24,1000
2010-10-25,1001
2010-10-26,1001
2010-10-27,1005
2010-10-28,1011
2010-10-29,1012
2010-10-30,1010
2010-10-31,1014
2010-11-01,1014
2010-11-02,1014
2010-11-03,1013
2010-11-04,1012
2010-11-05,1010
2010-11-06,1010
2010-11-07,996
2010-11-08,984
2010-11-09,989
2010-11-10,989
2010-11-11,993
2010-11-12,993
2010-11-13,987
2010-11-14,972
2010-11-15,957
2010-11-16,957
2010-11-17,956
2010-11-18,956
2010-11-19,958
2010-11-20,954
2010-11-21,933
2010-11-22,933
2010-11-23,926
2010-11-24,923
2010-11-25,939
2010-11-26,955
2010-11-27,969
2010-11-28,973
2010-11-29,973
2010-11-30,973
2010-12-01,970
2010-12-02,970
2010-12-03,970
2010-12-04,974
2010-12-05,983
2010-12-06,985
2010-12-07,985
2010-12-08,965
2010-12-09,947
2010-12-10,947
2010-12-11,934
2010-12-12,931
2010-12-13,937
2010-12-14,944
2010-12-15,951
2010-12-16,954
2010-12-17,948
2010-12-18,948
2010-12-19,943
2010-12-20,943
2010-12-21,945
2010-12-22,965
2010-12-23,971
2010-12-24,972
2010-12-25,972
2010-12-26,970
2010-12-27,955
2010-12-28,939
2010-12-29,930
2010-12-30,935
2010-12-31,941
2011-01-01,941
2011-01-02,938
2011-01-03,938
2011-01-04,938
2011-01-05,917
2011-01-06,917
2011-01-07,907
2011-01-08,907
2011-01-09,903
2011-01-10,893
2011-01-11,881
2011-01-12,821
2011-01-13,802
2011-01-14,802
2011-01-15,813
2011-01-16,839
2011-01-17,850
2011-01-18,849
2011-01-19,842
2011-01-20,842
2011-01-21,831
2011-01-22,819
2011-01-23,819
2011-01-24,836
2011-01-25,836
2011-01-26,808
2011-01-27,786
2011-01-28,786
2011-01-29,744
2011-01-30,734
2011-01-31,721
2011-02-01,695
2011-02-02,695
2011-02-03,627
2011-02-04,600
2011-02-05,595
2011-02-06,616
2011-02-07,649
2011-02-08,682
2011-02-09,682
2011-02-10,751
2011-02-11,783
2011-02-12,799
2011-02-13,799
2011-02-14,775
2011-02-15,753
2011-02-16,751
2011-02-17,746
2011-02-18,749
2011-02-19,749
2011-02-20,761
2011-02-21,800
2011-02-22,818
2011-02-23,824
2011-02-24,821
2011-02-25,818
2011-02-26,819
2011-02-27,826
2011-02-28,832
2011-03-01,832
2011-03-02,835
2011-03-03,840
2011-03-04,840
2011-03-05,835
2011-03-06,824
2011-03-07,824
2011-03-08,831
2011-03-09,831
2011-03-10,874
2011-03-11,913
2011-03-12,957
2011-03-13,975
2011-03-14,988
2011-03-15,1013
2011-03-16,1021
2011-03-17,1014
2011-03-18,983
2011-03-19,966
2011-03-20,966
2011-03-21,928
2011-03-22,904
2011-03-23,904
2011-03-24,869
2011-03-25,855
2011-03-26,846
2011-03-27,853
2011-03-28,861
2011-03-29,861
2011-03-30,894
2011-03-31,889
2011-04-01,873
2011-04-02,850
2011-04-03,820
2011-04-04,802
2011-04-05,802
2011-04-06,805
2011-04-07,805
2011-04-08,808
2011-04-09,791
2011-04-10,760
2011-04-11,730
2011-04-12,714
2011-04-13,699
2011-04-14,699
2011-04-15,693
2011-04-16,717
2011-04-17,724
2011-04-18,718
2011-04-19,718
2011-04-20,706
2011-04-21,697
2011-04-22,708
2011-04-23,720
2011-04-24,720
2011-04-25,723
2011-04-26,723
2011-04-27,698
2011-04-28,698
2011-04-29,683
2011-04-30,691
2011-05-01,712
2011-05-02,707
2011-05-03,699
2011-05-04,695
2011-05-05,695
2011-05-06,688
2011-05-07,689
2011-05-08,689
2011-05-09,685
2011-05-10,673
2011-05-11,673
2011-05-12,659
2011-05-13,645
2011-05-14,623
2011-05-15,621
2011-05-16,635
2011-05-17,647
2011-05-18,674
2011-05-19,673
2011-05-20,658
2011-05-21,648
2011-05-22,643
2011-05-23,643
2011-05-24,660
2011-05-25,660
2011-05-26,670
2011-05-27,678
2011-05-28,689
2011-05-29,685
2011-05-30,685
2011-05-31,682
2011-06-01,682
2011-06-02,692
2011-06-03,690
2011-06-04,690
2011-06-05,682
2011-06-06,671
2011-06-07,663
2011-06-08,657
2011-06-09,666
2011-06-10,673
2011-06-11,673
2011-06-12,669
2011-06-13,669
2011-06-14,669
2011-06-15,664
2011-06-16,659
2011-06-17,659
2011-06-18,666
2011-06-19,664
2011-06-20,664
2011-06-21,658
2011-06-22,657
2011-06-23,670
2011-06-24,670
2011-06-25,683
2011-06-26,690
2011-06-27,692
2011-06-28,689
2011-06-29,699
2011-06-30,706
2011-07-01,701
2011-07-02,701
2011-07-03,694
2011-07-04,686
2011-07-05,687
2011-07-06,691
2011-07-07,689
2011-07-08,689
2011-07-09,694
2011-07-10,698
2011-07-11,703
2011-07-12,710
2011-07-13,716
2011-07-14,716
2011-07-15,718
2011-07-16,707
2011-07-17,700
2011-07-18,700
2011-07-19,691
2011-07-20,691
2011-07-21,698
2011-07-22,713
2011-07-23,726
2011-07-24,737
2011-07-25,737
2011-07-26,737
2011-07-27,739
2011-07-28,739
2011-07-29,752
2011-07-30,752
2011-07-31,774
2011-08-01,782
2011-08-02,782
2011-08-03,788
2011-08-04,770
2011-08-05,770
2011-08-06,736
2011-08-07,723
2011-08-08,721
2011-08-09,721
2011-08-10,729
2011-08-11,720
2011-08-12,723
2011-08-13,728
2011-08-14,742
2011-08-15,753
2011-08-16,768
2011-08-17,791
2011-08-18,785
2011-08-19,780
2011-08-20,780
2011-08-21,758
2011-08-22,758
2011-08-23,727
2011-08-24,727
2011-08-25,748
2011-08-26,748
2011-08-27,766
2011-08-28,769
2011-08-29,766
2011-08-30,754
2011-08-31,760
2011-09-01,760
2011-09-02,769
2011-09-03,779
2011-09-04,766
2011-09-05,766
2011-09-06,766
2011-09-07,743
2011-09-08,743
2011-09-09,725
2011-09-10,748
2011-09-11,762
2011-09-12,765
2011-09-13,763
2011-09-14,780
2011-09-15,812
2011-09-16,831
2011-09-17,824
2011-09-18,808
2011-09-19,796
2011-09-20,776
2011-09-21,757
2011-09-22,757
2011-09-23,752
2011-09-24,752
2011-09-25,720
2011-09-26,717
2011-09-27,706
2011-09-28,700
2011-09-29,706
2011-09-30,706
2011-10-01,736
2011-10-02,736
2011-10-03,744
2011-10-04,734
2011-10-05,728
2011-10-06,728
2011-10-07,723
2011-10-08,717
2011-10-09,697
2011-10-10,697
2011-10-11,701
2011-10-12,701
2011-10-13,698
2011-10-14,697
2011-10-15,678
2011-10-16,684
2011-10-17,679
2011-10-18,669
2011-10-19,645
2011-10-20,625
2011-10-21,625
2011-10-22,588
2011-10-23,600
2011-10-24,625
2011-10-25,625
2011-10-26,654
2011-10-27,663
2011-10-28,696
2011-10-29,677
2011-10-30,673
2011-10-31,673
2011-11-01,717
2011-11-02,750
2011-11-03,750
2011-11-04,785
2011-11-05,823
2011-11-06,866
2011-11-07,866
2011-11-08,891
2011-11-09,934
2011-11-10,934
2011-11-11,940
2011-11-12,899
2011-11-13,870
2011-11-14,870
2011-11-15,844
2011-11-16,842
2011-11-17,874
2011-11-18,950
2011-11-19,1000
2011-11-20,983
2011-11-21,1003
2011-11-22,1003
2011-11-23,1057
2011-11-24,1105
2011-11-25,1157
2011-11-26,1201
2011-11-27,1159
2011-11-28,1159
2011-11-29,1052
2011-11-30,1002
2011-12-01,976
2011-12-02,997
2011-12-03,1031
2011-12-04,1031
2011-12-05,1106
2011-12-06,1160
2011-12-07,1180
2011-12-08,1209
2011-12-09,1266
2011-12-10,1276
2011-12-11,1281
2011-12-12,1280
2011-12-13,1263
2011-12-14,1238
2011-12-15,1210
2011-12-16,1208
2011-12-17,1210
2011-12-18,1223
2011-12-19,1229
2011-12-20,1242
2011-12-21,1245
2011-12-22,1255
2011-12-23,1252
2011-12-24,1247
2011-12-25,1240
2011-12-26,1251
2011-12-27,1251
2011-12-28,1248
2011-12-29,1254
2011-12-30,1243
2011-12-31,1234
2012-01-01,1231
2012-01-02,1229
2012-01-03,1223
2012-01-04,1212
2012-01-05,1202
2012-01-06,1194
2012-01-07,1187
2012-01-08,1176
2012-01-09,1188
2012-01-10,1208
2012-01-11,1228
2012-01-12,1238
2012-01-13,1256
2012-01-14,1263
2012-01-15,1277
2012-01-16,1279
2012-01-17,1281
2012-01-18,1288
2012-01-19,1293
2012-01-20,1296
2012-01-21,1288
2012-01-22,1286
2012-01-23,1286
2012-01-24,1312
2012-01-25,1372
2012-01-26,1422
2012-01-27,1416
2012-01-28,1418
2012-01-29,1400
2012-01-30,1355
2012-01-31,1343
2012-02-01,1347
2012-02-02,1372
2012-02-03,1392
2012-02-04,1386
2012-02-05,1386
2012-02-06,1386
2012-02-07,1385
2012-02-08,1382
2012-02-09,1372
2012-02-10,1369
2012-02-11,1358
2012-02-12,1335
2012-02-13,1317
2012-02-14,1298
2012-02-15,1266
2012-02-16,1211
2012-02-17,1158
2012-02-18,1144
2012-02-19,1298
2012-02-20,1241
2012-02-21,1187
2012-02-22,1168
2012-02-23,1155
2012-02-24,1133
2012-02-25,1102
2012-02-26,1086
2012-02-27,1053
2012-02-28,1051
2012-02-29,1052
2012-03-01,1047
2012-03-02,1070
2012-03-03,1059
2012-03-04,1039
2012-03-05,1024
2012-03-06,1020
2012-03-07,994
2012-03-08,993
